date,daily_wod_nc,daily_wod,length_disasters_news,interpolated_news,any_disaster_news,disaster_onset,ln_victims_disaster,year,month,dow,monthyear,daily_wod_nc_nk,daily_wod_nk,any_disaster_news_nk,disaster_onset_nk,ln_victims_disaster_nk,length_disasters_news_nk
2007-04-05,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Thursday,2007-04-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2007-04-06,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Friday,2007-04-01,0.6,0.6,0.0,0.0,0.0,0.0
2007-04-07,0.5083333,0.5083333,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Saturday,2007-04-01,0.5083333,0.5083333,0.0,0.0,0.0,0.0
2007-04-08,0.5416667,0.5416667,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Sunday,2007-04-01,0.5416667,0.5416667,0.0,0.0,0.0,0.0
2007-04-09,0.9,0.9,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Monday,2007-04-01,0.9,0.9,0.0,0.0,0.0,0.0
2007-04-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Tuesday,2007-04-01,1.0,1.0,0.0,0.0,0.0,0.0
2007-04-11,0.96666664,0.96666664,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Wednesday,2007-04-01,0.96666664,0.96666664,0.0,0.0,0.0,0.0
2007-04-12,1.1,1.1,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Thursday,2007-04-01,1.1,1.1,0.0,0.0,0.0,0.0
2007-04-13,0.75,0.75,0.0,0.0,0.0,1.0,3.1780539,2007.0,Apr,Friday,2007-04-01,0.75,0.75,0.0,1.0,3.1780539,0.0
2007-04-14,0.51666665,0.6424243,0.24444446,0.0,1.0,0.0,0.0,2007.0,Apr,Saturday,2007-04-01,0.51666665,0.6424243,1.0,0.0,0.0,0.24444446
2007-04-15,0.38333333,0.5941667,0.53888893,0.0,1.0,0.0,0.0,2007.0,Apr,Sunday,2007-04-01,0.38333333,0.5941667,1.0,0.0,0.0,0.53888893
2007-04-16,1.9166666,2.1479886,0.18333334,0.0,1.0,0.0,0.0,2007.0,Apr,Monday,2007-04-01,1.9166666,2.1479886,1.0,0.0,0.0,0.18333334
2007-04-17,1.8166667,1.8166667,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Tuesday,2007-04-01,1.8166667,1.8166667,0.0,0.0,0.0,0.0
2007-04-18,1.5166667,1.5166667,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Wednesday,2007-04-01,1.5166667,1.5166667,0.0,0.0,0.0,0.0
2007-04-19,1.1333333,1.2616352,0.06666667,0.0,1.0,0.0,0.0,2007.0,Apr,Thursday,2007-04-01,1.1333333,1.2616352,1.0,0.0,0.0,0.06666667
2007-04-20,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Friday,2007-04-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2007-04-21,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Saturday,2007-04-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2007-04-22,0.6333333,0.6333333,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Sunday,2007-04-01,0.6333333,0.6333333,0.0,0.0,0.0,0.0
2007-04-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Monday,2007-04-01,1.0,1.0,0.0,0.0,0.0,0.0
2007-04-24,1.0833334,1.0833334,0.0,0.0,0.0,1.0,2.3978953,2007.0,Apr,Tuesday,2007-04-01,1.0833334,1.0833334,0.0,1.0,2.3978953,0.0
2007-04-25,0.8333333,0.8333333,0.14444444,0.0,1.0,0.0,0.0,2007.0,Apr,Wednesday,2007-04-01,0.8333333,0.8333333,1.0,0.0,0.0,0.14444444
2007-04-26,0.8666667,0.8666667,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Thursday,2007-04-01,0.8666667,0.8666667,0.0,0.0,0.0,0.0
2007-04-27,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Friday,2007-04-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2007-04-28,0.8666667,0.8666667,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Saturday,2007-04-01,0.8666667,0.8666667,0.0,0.0,0.0,0.0
2007-04-29,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Sunday,2007-04-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2007-04-30,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2007.0,Apr,Monday,2007-04-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2007-05-01,0.96666664,0.96666664,0.0,0.0,0.0,0.0,0.0,2007.0,May,Tuesday,2007-05-01,0.96666664,0.96666664,0.0,0.0,0.0,0.0
2007-05-02,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2007.0,May,Wednesday,2007-05-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2007-05-03,0.75,0.75,0.01111111,0.0,1.0,0.0,0.0,2007.0,May,Thursday,2007-05-01,0.75,0.75,1.0,0.0,0.0,0.01111111
2007-05-04,0.6166667,0.6166667,0.016666668,0.0,1.0,1.0,2.5649493,2007.0,May,Friday,2007-05-01,0.6166667,0.6166667,1.0,1.0,2.5649493,0.016666668
2007-05-05,0.51666665,0.8333333,0.2777778,0.0,1.0,0.0,0.0,2007.0,May,Saturday,2007-05-01,0.51666665,0.8333333,1.0,0.0,0.0,0.2777778
2007-05-06,0.5,0.8874126,0.64166665,0.0,1.0,0.0,0.0,2007.0,May,Sunday,2007-05-01,0.5,0.8874126,1.0,0.0,0.0,0.64166665
2007-05-07,0.35,0.55723685,0.67777777,0.0,1.0,0.0,0.0,2007.0,May,Monday,2007-05-01,0.35,0.55723685,1.0,0.0,0.0,0.67777777
2007-05-08,0.8,0.91538465,0.19444443,0.0,1.0,0.0,0.0,2007.0,May,Tuesday,2007-05-01,0.8,0.91538465,1.0,0.0,0.0,0.19444443
2007-05-09,0.78333336,0.8831699,0.25555554,0.0,1.0,0.0,0.0,2007.0,May,Wednesday,2007-05-01,0.78333336,0.8831699,1.0,0.0,0.0,0.25555554
2007-05-10,0.81666666,0.81666666,0.0,0.0,0.0,0.0,0.0,2007.0,May,Thursday,2007-05-01,0.81666666,0.81666666,0.0,0.0,0.0,0.0
2007-05-11,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2007.0,May,Friday,2007-05-01,0.65,0.65,0.0,0.0,0.0,0.0
2007-05-12,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2007.0,May,Saturday,2007-05-01,0.55,0.55,0.0,0.0,0.0,0.0
2007-05-13,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2007.0,May,Sunday,2007-05-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2007-05-14,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2007.0,May,Monday,2007-05-01,0.75,0.75,0.0,0.0,0.0,0.0
2007-05-15,1.1666666,1.1666666,0.0,0.0,0.0,0.0,0.0,2007.0,May,Tuesday,2007-05-01,1.1666666,1.1666666,0.0,0.0,0.0,0.0
2007-05-16,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2007.0,May,Wednesday,2007-05-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2007-05-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,May,Thursday,2007-05-01,1.0,1.0,0.0,0.0,0.0,0.0
2007-05-18,0.93333334,0.93333334,0.0,0.0,0.0,0.0,0.0,2007.0,May,Friday,2007-05-01,0.93333334,0.93333334,0.0,0.0,0.0,0.0
2007-05-19,0.6,0.6,0.07777778,0.0,1.0,0.0,0.0,2007.0,May,Saturday,2007-05-01,0.6,0.6,1.0,0.0,0.0,0.07777778
2007-05-20,0.6,0.78947365,0.2,0.0,1.0,0.0,0.0,2007.0,May,Sunday,2007-05-01,0.6,0.78947365,1.0,0.0,0.0,0.2
2007-05-21,0.71666664,0.71666664,0.0,0.0,0.0,1.0,1.7917595,2007.0,May,Monday,2007-05-01,0.71666664,0.71666664,0.0,1.0,1.7917595,0.0
2007-05-22,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2007.0,May,Tuesday,2007-05-01,0.7,0.7,0.0,0.0,0.0,0.0
2007-05-23,0.68333334,0.68333334,0.0,0.0,0.0,0.0,0.0,2007.0,May,Wednesday,2007-05-01,0.68333334,0.68333334,0.0,0.0,0.0,0.0
2007-05-24,0.6666667,0.6666667,0.0,0.0,0.0,1.0,2.1972246,2007.0,May,Thursday,2007-05-01,0.6666667,0.6666667,0.0,1.0,2.1972246,0.0
2007-05-25,0.9,0.9,0.005555555,0.0,1.0,0.0,0.0,2007.0,May,Friday,2007-05-01,0.9,0.9,1.0,0.0,0.0,0.005555555
2007-05-26,0.8,0.83076924,0.033333335,0.0,1.0,0.0,0.0,2007.0,May,Saturday,2007-05-01,0.8,0.83076924,1.0,0.0,0.0,0.033333335
2007-05-27,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2007.0,May,Sunday,2007-05-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2007-05-28,0.5833333,0.5833333,0.016666668,0.0,1.0,0.0,0.0,2007.0,May,Monday,2007-05-01,0.5833333,0.5833333,1.0,0.0,0.0,0.016666668
2007-05-29,0.8666667,0.8666667,0.0,0.0,0.0,0.0,0.0,2007.0,May,Tuesday,2007-05-01,0.8666667,0.8666667,0.0,0.0,0.0,0.0
2007-05-30,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2007.0,May,Wednesday,2007-05-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2007-05-31,0.9,0.9,0.0,0.0,0.0,0.0,0.0,2007.0,May,Thursday,2007-05-01,0.9,0.9,0.0,0.0,0.0,0.0
2007-06-01,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Friday,2007-06-01,0.8,0.8,0.0,0.0,0.0,0.0
2007-06-02,0.73333335,0.73333335,0.005555555,0.0,1.0,0.0,0.0,2007.0,Jun,Saturday,2007-06-01,0.73333335,0.73333335,1.0,0.0,0.0,0.005555555
2007-06-03,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Sunday,2007-06-01,0.5,0.5,0.0,0.0,0.0,0.0
2007-06-04,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Monday,2007-06-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2007-06-05,0.6166667,0.6166667,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Tuesday,2007-06-01,0.6166667,0.6166667,0.0,0.0,0.0,0.0
2007-06-06,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Wednesday,2007-06-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2007-06-07,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Thursday,2007-06-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2007-06-08,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Friday,2007-06-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2007-06-09,0.8333333,0.8333333,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Saturday,2007-06-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0
2007-06-10,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Sunday,2007-06-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2007-06-11,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Monday,2007-06-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2007-06-12,0.6333333,0.6333333,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Tuesday,2007-06-01,0.6333333,0.6333333,0.0,0.0,0.0,0.0
2007-06-13,0.81666666,0.81666666,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Wednesday,2007-06-01,0.81666666,0.81666666,0.0,0.0,0.0,0.0
2007-06-14,0.85,0.85,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Thursday,2007-06-01,0.85,0.85,0.0,0.0,0.0,0.0
2007-06-15,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Friday,2007-06-01,0.75,0.75,0.0,0.0,0.0,0.0
2007-06-16,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Saturday,2007-06-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2007-06-17,0.6166667,0.6166667,0.0,0.0,0.0,1.0,2.3978953,2007.0,Jun,Sunday,2007-06-01,0.6166667,0.6166667,0.0,1.0,2.3978953,0.0
2007-06-18,0.6,0.6679245,0.25555554,0.0,1.0,0.0,0.0,2007.0,Jun,Monday,2007-06-01,0.6,0.6679245,1.0,0.0,0.0,0.25555554
2007-06-19,0.9,0.91682243,0.055555552,0.0,1.0,1.0,1.609438,2007.0,Jun,Tuesday,2007-06-01,0.9,0.91682243,1.0,1.0,1.609438,0.055555552
2007-06-20,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Wednesday,2007-06-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2007-06-21,0.6,0.6,0.01111111,0.0,1.0,0.0,0.0,2007.0,Jun,Thursday,2007-06-01,0.6,0.6,1.0,0.0,0.0,0.01111111
2007-06-22,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Friday,2007-06-01,0.65,0.65,0.0,0.0,0.0,0.0
2007-06-23,0.5833333,0.5833333,0.0,0.0,0.0,0.0,0.0,2007.0,Jun,Saturday,2007-06-01,0.5833333,0.5833333,0.0,0.0,0.0,0.0
2007-06-24,0.6,0.6,0.0,0.0,0.0,1.0,0.0,2007.0,Jun,Sunday,2007-06-01,0.6,0.6,0.0,1.0,0.0,0.0
2007-06-25,0.53333336,0.63780063,0.41111112,0.0,1.0,0.0,0.0,2007.0,Jun,Monday,2007-06-01,0.53333336,0.63780063,1.0,0.0,0.0,0.41111112
2007-06-26,0.38333333,0.4631945,0.20555556,0.0,1.0,1.0,2.1972246,2007.0,Jun,Tuesday,2007-06-01,0.38333333,0.4631945,1.0,1.0,2.1972246,0.20555556
2007-06-27,0.7,0.7,0.17222223,0.0,1.0,0.0,0.0,2007.0,Jun,Wednesday,2007-06-01,0.7,0.7,1.0,0.0,0.0,0.17222223
2007-06-28,0.98333335,1.0957143,0.23333333,0.0,1.0,0.0,0.0,2007.0,Jun,Thursday,2007-06-01,0.98333335,1.0957143,1.0,0.0,0.0,0.23333333
2007-06-29,1.15,1.15,0.01111111,0.0,1.0,0.0,0.0,2007.0,Jun,Friday,2007-06-01,1.15,1.15,1.0,0.0,0.0,0.01111111
2007-06-30,1.1666666,1.1666666,0.08888888,0.0,1.0,0.0,0.0,2007.0,Jun,Saturday,2007-06-01,1.1666666,1.1666666,1.0,0.0,0.0,0.08888888
2007-07-01,1.15,1.15,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Sunday,2007-07-01,1.15,1.15,0.0,0.0,0.0,0.0
2007-07-02,1.1333333,1.1333333,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Monday,2007-07-01,1.1333333,1.1333333,0.0,0.0,0.0,0.0
2007-07-03,0.8,0.89166665,0.061111115,0.0,1.0,0.0,0.0,2007.0,Jul,Tuesday,2007-07-01,0.8,0.89166665,1.0,0.0,0.0,0.061111115
2007-07-04,0.75,0.75,0.06666667,0.0,1.0,0.0,0.0,2007.0,Jul,Wednesday,2007-07-01,0.75,0.75,1.0,0.0,0.0,0.06666667
2007-07-05,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Thursday,2007-07-01,0.7,0.7,0.0,0.0,0.0,0.0
2007-07-06,0.7,0.7,0.02222222,0.0,1.0,0.0,0.0,2007.0,Jul,Friday,2007-07-01,0.7,0.7,1.0,0.0,0.0,0.02222222
2007-07-07,0.8833333,0.8833333,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Saturday,2007-07-01,0.8833333,0.8833333,0.0,0.0,0.0,0.0
2007-07-08,0.68333334,0.8456749,0.39166668,0.0,1.0,0.0,0.0,2007.0,Jul,Sunday,2007-07-01,0.68333334,0.8456749,1.0,0.0,0.0,0.39166668
2007-07-09,0.93333334,1.0660436,0.27222222,0.0,1.0,0.0,0.0,2007.0,Jul,Monday,2007-07-01,0.93333334,1.0660436,1.0,0.0,0.0,0.27222222
2007-07-10,0.68333334,0.68333334,0.01111111,0.0,1.0,0.0,0.0,2007.0,Jul,Tuesday,2007-07-01,0.68333334,0.68333334,1.0,0.0,0.0,0.01111111
2007-07-11,0.9166667,0.9166667,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Wednesday,2007-07-01,0.9166667,0.9166667,0.0,0.0,0.0,0.0
2007-07-12,0.9,0.9,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Thursday,2007-07-01,0.9,0.9,0.0,0.0,0.0,0.0
2007-07-13,0.9,0.9,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Friday,2007-07-01,0.9,0.9,0.0,0.0,0.0,0.0
2007-07-14,0.51666665,0.51666665,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Saturday,2007-07-01,0.51666665,0.51666665,0.0,0.0,0.0,0.0
2007-07-15,0.85,0.85,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Sunday,2007-07-01,0.85,0.85,0.0,0.0,0.0,0.0
2007-07-16,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Monday,2007-07-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2007-07-17,0.8333333,0.8333333,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Tuesday,2007-07-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0
2007-07-18,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Wednesday,2007-07-01,0.6,0.6,0.0,0.0,0.0,0.0
2007-07-19,0.73333335,0.73333335,0.016666668,0.0,1.0,0.0,0.0,2007.0,Jul,Thursday,2007-07-01,0.73333335,0.73333335,1.0,0.0,0.0,0.016666668
2007-07-20,0.8,0.8,0.01111111,0.0,1.0,0.0,0.0,2007.0,Jul,Friday,2007-07-01,0.8,0.8,1.0,0.0,0.0,0.01111111
2007-07-21,0.6666667,0.6666667,0.01111111,0.0,1.0,0.0,0.0,2007.0,Jul,Saturday,2007-07-01,0.6666667,0.6666667,1.0,0.0,0.0,0.01111111
2007-07-22,0.48333332,0.48333332,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Sunday,2007-07-01,0.48333332,0.48333332,0.0,0.0,0.0,0.0
2007-07-23,0.6,0.6,0.1,0.0,1.0,0.0,0.0,2007.0,Jul,Monday,2007-07-01,0.6,0.6,1.0,0.0,0.0,0.1
2007-07-24,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Tuesday,2007-07-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2007-07-25,0.81666666,0.81666666,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Wednesday,2007-07-01,0.81666666,0.81666666,0.0,0.0,0.0,0.0
2007-07-26,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Thursday,2007-07-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2007-07-27,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Friday,2007-07-01,0.75,0.75,0.0,0.0,0.0,0.0
2007-07-28,0.51666665,0.51666665,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Saturday,2007-07-01,0.51666665,0.51666665,0.0,0.0,0.0,0.0
2007-07-29,0.53333336,0.53333336,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Sunday,2007-07-01,0.53333336,0.53333336,0.0,0.0,0.0,0.0
2007-07-30,0.53333336,0.53333336,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Monday,2007-07-01,0.53333336,0.53333336,0.0,0.0,0.0,0.0
2007-07-31,0.56666666,0.56666666,0.0,0.0,0.0,0.0,0.0,2007.0,Jul,Tuesday,2007-07-01,0.56666666,0.56666666,0.0,0.0,0.0,0.0
2007-08-01,0.53333336,0.53333336,0.0,0.0,0.0,0.0,0.0,2007.0,Aug,Wednesday,2007-08-01,0.53333336,0.53333336,0.0,0.0,0.0,0.0
2007-08-02,0.25,1.9166666,1.6166667,0.0,1.0,1.0,3.4011974,2007.0,Aug,Thursday,2007-08-01,0.25,1.9166666,1.0,1.0,3.4011974,1.6166667
2007-08-03,0.45,0.6820513,0.75555557,0.0,1.0,0.0,0.0,2007.0,Aug,Friday,2007-08-01,0.45,0.6820513,1.0,0.0,0.0,0.75555557
2007-08-04,0.53333336,0.71899223,0.54444444,0.0,1.0,0.0,0.0,2007.0,Aug,Saturday,2007-08-01,0.53333336,0.71899223,1.0,0.0,0.0,0.54444444
2007-08-05,0.5,0.5689655,0.2611111,0.0,1.0,0.0,0.0,2007.0,Aug,Sunday,2007-08-01,0.5,0.5689655,1.0,0.0,0.0,0.2611111
2007-08-06,0.6,0.69574475,0.22222221,0.0,1.0,0.0,0.0,2007.0,Aug,Monday,2007-08-01,0.6,0.69574475,1.0,0.0,0.0,0.22222221
2007-08-07,0.73333335,0.8422442,0.15,0.0,1.0,0.0,0.0,2007.0,Aug,Tuesday,2007-08-01,0.73333335,0.8422442,1.0,0.0,0.0,0.15
2007-08-08,0.71666664,0.7353623,0.016666668,0.0,1.0,0.0,0.0,2007.0,Aug,Wednesday,2007-08-01,0.71666664,0.7353623,1.0,0.0,0.0,0.016666668
2007-08-09,0.68333334,0.75625,0.11666667,0.0,1.0,0.0,0.0,2007.0,Aug,Thursday,2007-08-01,0.68333334,0.75625,1.0,0.0,0.0,0.11666667
2007-08-10,0.78333336,0.9192177,0.17222223,0.0,1.0,0.0,0.0,2007.0,Aug,Friday,2007-08-01,0.78333336,0.9192177,1.0,0.0,0.0,0.17222223
2007-08-11,0.65833336,0.65833336,0.0,0.0,0.0,0.0,0.0,2007.0,Aug,Saturday,2007-08-01,0.65833336,0.65833336,0.0,0.0,0.0,0.0
2007-08-12,0.6333333,0.6421581,0.025,0.0,1.0,0.0,0.0,2007.0,Aug,Sunday,2007-08-01,0.6333333,0.6421581,1.0,0.0,0.0,0.025
2007-08-13,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2007.0,Aug,Monday,2007-08-01,0.8,0.8,0.0,0.0,0.0,0.0
2007-08-14,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2007.0,Aug,Tuesday,2007-08-01,0.65,0.65,0.0,0.0,0.0,0.0
2007-08-15,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2007.0,Aug,Wednesday,2007-08-01,0.65,0.65,0.0,0.0,0.0,0.0
2007-08-16,0.81666666,0.81666666,0.01111111,0.0,1.0,1.0,3.5263605,2007.0,Aug,Thursday,2007-08-01,0.81666666,0.81666666,1.0,1.0,3.5263605,0.01111111
2007-08-17,0.98333335,0.98333335,0.01111111,0.0,1.0,0.0,0.0,2007.0,Aug,Friday,2007-08-01,0.98333335,0.98333335,1.0,0.0,0.0,0.01111111
2007-08-18,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2007.0,Aug,Saturday,2007-08-01,0.75,0.75,0.0,0.0,0.0,0.0
2007-08-19,0.35,0.6507813,0.75555557,0.0,1.0,0.0,0.0,2007.0,Aug,Sunday,2007-08-01,0.35,0.6507813,1.0,0.0,0.0,0.75555557
2007-08-20,0.8666667,1.021122,0.31111112,0.0,1.0,0.0,0.0,2007.0,Aug,Monday,2007-08-01,0.8666667,1.021122,1.0,0.0,0.0,0.31111112
2007-08-21,0.8833333,0.98148155,0.22222221,0.0,1.0,0.0,0.0,2007.0,Aug,Tuesday,2007-08-01,0.8833333,0.98148155,1.0,0.0,0.0,0.22222221
2007-08-22,0.65,0.75728154,0.40555555,0.0,1.0,0.0,0.0,2007.0,Aug,Wednesday,2007-08-01,0.65,0.75728154,1.0,0.0,0.0,0.40555555
2007-08-23,0.78333336,0.98333335,0.31666666,0.0,1.0,0.0,0.0,2007.0,Aug,Thursday,2007-08-01,0.78333336,0.98333335,1.0,0.0,0.0,0.31666666
2007-08-24,0.5833333,0.65,0.39444447,0.0,1.0,0.0,0.0,2007.0,Aug,Friday,2007-08-01,0.5833333,0.65,1.0,0.0,0.0,0.39444447
2007-08-25,0.46666667,0.6457364,0.5222222,0.0,1.0,0.0,0.0,2007.0,Aug,Saturday,2007-08-01,0.46666667,0.6457364,1.0,0.0,0.0,0.5222222
2007-08-26,0.90833336,0.91292053,0.008333334,0.0,1.0,0.0,0.0,2007.0,Aug,Sunday,2007-08-01,0.90833336,0.91292053,1.0,0.0,0.0,0.008333334
2007-08-27,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2007.0,Aug,Monday,2007-08-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2007-08-28,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2007.0,Aug,Tuesday,2007-08-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2007-08-29,0.96666664,0.96666664,0.0,0.0,0.0,0.0,0.0,2007.0,Aug,Wednesday,2007-08-01,0.96666664,0.96666664,0.0,0.0,0.0,0.0
2007-08-30,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2007.0,Aug,Thursday,2007-08-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2007-08-31,0.43333334,0.43333334,0.0,0.0,0.0,0.0,0.0,2007.0,Aug,Friday,2007-08-01,0.43333334,0.43333334,0.0,0.0,0.0,0.0
2007-09-01,0.45,0.45,0.0,0.0,0.0,0.0,0.0,2007.0,Sep,Saturday,2007-09-01,0.45,0.45,0.0,0.0,0.0,0.0
2007-09-02,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2007.0,Sep,Sunday,2007-09-01,0.6,0.6,0.0,0.0,0.0,0.0
2007-09-03,0.9,0.9,0.0,0.0,0.0,0.0,0.0,2007.0,Sep,Monday,2007-09-01,0.9,0.9,0.0,0.0,0.0,0.0
2007-09-04,1.0166667,1.0166667,0.0,0.0,0.0,0.0,0.0,2007.0,Sep,Tuesday,2007-09-01,1.0166667,1.0166667,0.0,0.0,0.0,0.0
2007-09-05,0.65,0.65,0.01111111,0.0,1.0,0.0,0.0,2007.0,Sep,Wednesday,2007-09-01,0.65,0.65,1.0,0.0,0.0,0.01111111
2007-09-06,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2007.0,Sep,Thursday,2007-09-01,0.6,0.6,0.0,0.0,0.0,0.0
2007-09-07,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2007.0,Sep,Friday,2007-09-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2007-09-08,0.45,0.45,0.0,0.0,0.0,0.0,0.0,2007.0,Sep,Saturday,2007-09-01,0.45,0.45,0.0,0.0,0.0,0.0
2007-09-09,0.89166665,0.89166665,0.0,0.0,0.0,0.0,0.0,2007.0,Sep,Sunday,2007-09-01,0.89166665,0.89166665,0.0,0.0,0.0,0.0
2007-09-10,1.3666667,1.3666667,0.0,0.0,0.0,0.0,0.0,2007.0,Sep,Monday,2007-09-01,1.3666667,1.3666667,0.0,0.0,0.0,0.0
2007-09-11,0.48333332,0.48333332,0.0,0.0,0.0,0.0,0.0,2007.0,Sep,Tuesday,2007-09-01,0.48333332,0.48333332,0.0,0.0,0.0,0.0
